season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,dnf,score,win_prob
2024,British Grand Prix,ALO,-0.9972573596173694,-0.6811361715799863,-0.036749440967359416,0.4905078968353272,-0.46075492612682484,0.179078928239699,SOFT,0.35008434963813556,0,0.000632692,0.0520402155816555
2024,British Grand Prix,BOT,0.5537263968384245,0.7552847435929622,-0.01446520548714874,-1.7688012037395138,1.1591779779963618,-1.3675118156486092,SOFT,1.3395300391612752,0,0.0015303042,0.052086953073740005
2024,British Grand Prix,HAM,-1.4372852109042547,-1.2590641037328907,-0.4576738889268826,-0.6391466534520932,-0.6710251154008424,1.107033374572684,SOFT,0.1037724567175195,0,0.0067343023,0.0523587204515934
2024,British Grand Prix,HUL,1.0263792528418354,0.977919816104661,-0.9825914357940556,0.7729215344071824,-0.5721412966611708,-0.13023922053796266,SOFT,0.21629554968591305,0,0.0026505664,0.0521453395485878
2024,British Grand Prix,LEC,0.19809708810549753,0.5666722775927091,-0.5864272494791875,0.7729215344071824,-0.3564722782030932,0.02441985385086817,SOFT,-0.5994551438887236,0,0.006575506,0.052350401878356934
2024,British Grand Prix,MAG,1.7857501881308222,0.7611186412776384,1.8202701823834595,-1.2039739285958035,1.2938645586935023,-1.831489038815102,SOFT,-0.972220657551082,0,0.0030053488,0.05216383561491966
2024,British Grand Prix,NOR,-0.8470538415337607,-0.3750022368533889,-2.074518974324308,1.0553351719790374,-0.6596591592238669,0.3337380026285298,SOFT,-0.4087662132435866,0,0.03720795,0.05397884175181389
2024,British Grand Prix,OCO,0.3085707969106909,0.3727721026633618,0.881856266050167,-1.2039739285958035,1.7632785488025198,-1.2128527412597785,SOFT,-0.09361683921991952,0,0.0048480984,0.05226005241274834
2024,British Grand Prix,PER,1.0133554511033303,0.6130125391509516,-0.9999236189453071,0.20809425926347208,2.8404870454752094,-2.2954662619815944,INTERMEDIATE,1.0703243635436164,0,0.00066734594,0.052042022347450256
2024,British Grand Prix,PIA,-1.0828425484776132,-1.0975601874800938,-1.2549543138855077,0.20809425926347208,-0.6008403360080293,0.4883970770173607,SOFT,-1.2621189060601454,0,0.082941145,0.056504782289266586
2024,British Grand Prix,RIC,0.6144708544664611,0.4868716879728807,1.3102087925030936,0.20809425926347208,-0.11437741163355047,0.02441985385086817,SOFT,1.296084487941308,0,0.0021404142,0.05211874097585678
2024,British Grand Prix,RUS,-0.21329152673289858,0.05800432525661366,-0.2298794817958519,-0.07431937830838303,-0.7196145780574031,1.261692448961515,SOFT,0.3377942331089735,0,0.0024645564,0.052135635167360306
2024,British Grand Prix,SAI,1.0172246391367552,1.1241935480101446,-0.3413006591969053,2.184989722266458,-0.523551834004606,0.4883970770173607,SOFT,-2.6669105223368166,0,0.020106718,0.05306357890367508
2024,British Grand Prix,SAR,0.002391835353154574,0.1540070474228883,1.0452739929050452,0.4905078968353272,-0.33430866365799344,0.02441985385086817,SOFT,-0.6081556138493257,0,0.005541933,0.05229632556438446
2024,British Grand Prix,STR,-1.2429697325484728,-0.862574273646123,-0.27940000508519724,-1.2039739285958035,-0.5019565172683578,0.9523743001838532,SOFT,0.25959056064536185,0,0.020752927,0.05309788137674332
2024,British Grand Prix,TSU,0.385715961497524,0.518074052903173,0.8868083183791261,0.20809425926347208,-0.30759866664210267,-0.13023922053796266,SOFT,0.27961959062338143,0,0.008088625,0.0524296760559082
2024,British Grand Prix,VER,-1.6835156771202648,-2.6662849887583224,-0.3809170778283675,-0.6391466534520932,-0.6105013987584548,0.9523743001838532,SOFT,0.13149024936455148,0,0.008131617,0.05243192985653877
2024,British Grand Prix,ZHO,1.0655584271394543,1.2414350944868429,1.0551780975629284,-0.9215602910239483,-0.13767762179634493,0.3337380026285298,SOFT,1.5119896834313755,0,0.0015376412,0.05208733677864075
2024,Canadian Grand Prix,ALB,-0.1590682525605965,0.12712139419007715,-0.5054610560428618,0.07483708663316982,-0.3184106617689839,0.12116068545439657,SOFT,-0.7745980361644328,1,0.18049155,0.057478707283735275
2024,Canadian Grand Prix,ALO,-0.040673861948041436,1.154856071171465,-1.328329232651672,0.44902251979902025,-0.6898656779951866,0.8135074594795204,SOFT,-1.985073214533028,1,0.053356636,0.05061660706996918
2024,Canadian Grand Prix,BOT,0.9275150195649785,0.07660732040556369,0.08683480372696752,-0.1122556299497554,0.9549429152554453,-1.4366195561021322,SOFT,-0.14091655962568722,1,0.0033526549,0.048147812485694885
2024,Canadian Grand Prix,GAS,0.17688284458928166,-0.5474940129608468,2.1824339647221582,0.8232079529648706,0.33922370547972547,-0.051926008051884416,SOFT,-0.8210928908879732,1,0.0033800146,0.04814913123846054
2024,Canadian Grand Prix,HAM,-0.38418697092618165,-0.16156548909043786,-0.5541139302382431,0.8232079529648706,-1.0497578921598594,0.29424737896067754,SOFT,1.8428454819607323,1,0.009277839,0.04843394458293915
2024,Canadian Grand Prix,HUL,0.9320514355300863,-0.5767935439931822,0.1474746179415074,-0.2993483465326806,1.8394972729613974,-1.4366195561021322,SOFT,1.1062887984036294,1,0.0002457019,0.04799845442175865
2024,Canadian Grand Prix,LEC,0.6209127641378451,0.5018337876888396,-0.8023141000465585,0.26192980321609505,-0.02066850868494729,0.4673340724669585,SOFT,-0.9870436444648568,1,0.024208067,0.049162495881319046
2024,Canadian Grand Prix,MAG,-0.18049844680910973,1.9656040728739614,-0.6493043362726848,-1.0477192128643813,0.3045352992951767,-0.7442727820770083,SOFT,-0.9570276371039008,1,0.01835916,0.04887579008936882
2024,Canadian Grand Prix,NOR,1.0018871090383752,0.05982002105278455,2.220510127135935,-0.1122556299497554,-0.989053181336899,0.8135074594795204,SOFT,0.7194201206341719,1,0.026877591,0.04929391294717789
